"GLOBAL HITSS","13262-Pessoa Desenvolvedora (PHP)","Publicada em 11 de julho de 2023","https://globalhitss.gupy.io/job/eyJqb2JJZCI6NTA5MjA0Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"GLOBAL HITSS","13271-Pessoa desenvolvedora (PHP)","Publicada em 11 de julho de 2023","https://globalhitss.gupy.io/job/eyJqb2JJZCI6NTA5MjAwOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"GLOBAL HITSS","13270-Pessoa Arquiteta (PHP)","Publicada em 11 de julho de 2023","https://globalhitss.gupy.io/job/eyJqb2JJZCI6NTA5MjAwOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"GLOBAL HITSS","13227-Pessoa Desenvolvedora (PHP)","Publicada em 11 de julho de 2023","https://globalhitss.gupy.io/job/eyJqb2JJZCI6NTA5NzUzMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"GLOBAL HITSS","13266-Pessoa Arquiteta (PHP)","Publicada em 11 de julho de 2023","https://globalhitss.gupy.io/job/eyJqb2JJZCI6NTA5MjAyNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"GLOBAL HITSS","13263-Pessoa Desenvolvedora (PHP)","Publicada em 11 de julho de 2023","https://globalhitss.gupy.io/job/eyJqb2JJZCI6NTA5MjAzOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"GLOBAL HITSS","13233-Pessoa Desenvolvedora (PHP)","Publicada em 11 de julho de 2023","https://globalhitss.gupy.io/job/eyJqb2JJZCI6NTA5NzQ5MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"GLOBAL HITSS","13223-Pessoa Desenvolvedora PHP","Publicada em 11 de julho de 2023","https://globalhitss.gupy.io/job/eyJqb2JJZCI6NTA5NzU2Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Cogna Educação","PESSOA DESENVOLVEDORA PHP E WORDPRESS - ECO","Publicada em 11 de julho de 2023","https://cogna.gupy.io/job/eyJqb2JJZCI6NTEzNTYzMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Consult Mídia Soluções","Analista Desenvolvedor Backend PHP 2","Publicada em 05 de julho de 2023","https://consultmidia.gupy.io/job/eyJqb2JJZCI6NTExOTMzMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Locaweb","Pessoa Desenvolvedora PHP Sr. - modelo de trabalho remoto","Publicada em 29 de junho de 2023","https://locaweb.gupy.io/job/eyJqb2JJZCI6NTA5MTM3OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"IXC Soft - Sistema de Gerenciamento para Provedores","Desenvolvedor PHP (Presencial)","Publicada em 25 de junho de 2023","https://vemserixcsoft.gupy.io/job/eyJqb2JJZCI6NDk4NjA0OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"GRUPO CRIAR","Programador PHP (Presencial)","Publicada em 22 de junho de 2023","https://grupocriar.gupy.io/job/eyJqb2JJZCI6NTA1MjY4NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Dentsu World Services Brazil","Senior E-commerce Fullstack Developer [PHP + React]","Publicada em 20 de junho de 2023","https://dwsbrazil.gupy.io/job/eyJqb2JJZCI6NTAzMjA1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"FUJITSU TECH","Banco de Talentos - PHP","Publicada em 01 de junho de 2023","https://fujitsutech.gupy.io/job/eyJqb2JJZCI6NDg5MjU1NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Consult Mídia Soluções","Analista Desenvolvedor Pleno (Java ou PHP ou Python)","Publicada em 30 de maio de 2023","https://consultmidia.gupy.io/job/eyJqb2JJZCI6NDg3MzA4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Redbelt Security","Programador PHP Fullstack Pleno","Publicada em 26 de maio de 2023","https://redbeltsecurity.gupy.io/job/eyJqb2JJZCI6NDg0NjEzMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Grupo Grand Brasil","Analista desenvolvedor PHP Pleno","Publicada em 17 de maio de 2023","https://vocenagrandbrasil.gupy.io/job/eyJqb2JJZCI6NDgwODM0MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Datum TI","Pessoa Desenvolvedora PHP Sênior Tech Lead","Publicada em 15 de maio de 2023","https://datum.gupy.io/job/eyJqb2JJZCI6NDc5OTc1NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Recrutamento para área de tecnologia com Fit Cultural e Aderência Técnica.","Desenvolvedor(a) Fullstack PHP","Publicada em 08 de março de 2023","https://werecruiter.gupy.io/job/eyJqb2JJZCI6NDQxMjAxNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Trabalhe conosco!","Desenvolvedor de Sistemas - PHP","Publicada em 08 de novembro de 2022","https://facilsolucoes.gupy.io/job/eyJqb2JJZCI6MzQxMzQ1Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"invillia","Sr Backend Developer - PHP - (100% Remoto)","Publicada em 10 de março de 2022","https://invillia.gupy.io/job/eyJqb2JJZCI6MTU4NDU1OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"invillia","Mid Backend Developer - PHP - (100% Remoto)","Publicada em 10 de março de 2022","https://invillia.gupy.io/job/eyJqb2JJZCI6MTU4NDU1Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Brivia","Desenvolvedor(a) Back End PHP","Publicada em 04 de junho de 2021","https://brivia.gupy.io/job/eyJqb2JJZCI6OTQxMTYwLCJzb3VyY2UiOiJndXB5X3BvcnRhbCJ9?jobBoardSource=gupy_portal"
